r,a,b,n,s,c,f,m
89,1,80,81,94,1,80,81
89,1,80,81,97,1,80,81
89,1,80,81,101,1,80,81
89,1,80,81,102,1,80,81
89,1,80,81,103,1,80,81
89,1,80,81,106,1,80,81
89,1,80,81,107,1,80,81
89,1,80,81,109,1,80,81
89,1,80,81,113,1,80,81
89,1,80,81,116,1,80,81
89,1,80,81,118,1,80,81
89,1,80,81,119,1,80,81
89,1,80,81,122,1,80,81
89,1,80,81,124,1,80,81
89,1,98,99,94,1,98,99
89,1,98,99,97,1,98,99
89,1,98,99,101,1,98,99
89,1,98,99,103,1,98,99
89,1,98,99,106,1,98,99
89,1,98,99,107,1,98,99
89,1,98,99,109,1,98,99
89,1,98,99,113,1,98,99
89,1,98,99,118,1,98,99
89,1,124,125,93,3,125,128
89,1,124,125,97,1,124,125
89,1,124,125,101,1,124,125
89,1,124,125,103,1,124,125
89,1,124,125,107,1,124,125
89,1,124,125,109,1,124,125
89,1,124,125,113,1,124,125
89,1,124,125,124,3,125,128
89,1,124,125,127,1,124,125
89,1,124,125,131,1,124,125
89,1,124,125,134,1,124,125
89,1,125,126,93,1,125,126
89,1,125,126,94,1,125,126
89,1,125,126,97,1,125,126
89,1,125,126,101,1,125,126
89,1,125,126,103,1,125,126
89,1,125,126,106,1,125,126
89,1,125,126,107,1,125,126
89,1,125,126,109,1,125,126
89,1,125,126,113,1,125,126
89,1,125,126,118,1,125,126
89,1,125,126,122,1,125,126
89,1,125,126,124,1,125,126
89,1,125,126,127,1,125,126
89,1,125,126,129,1,125,126
89,1,125,126,131,1,125,126
89,1,144,145,97,1,144,145
89,1,144,145,101,1,144,145
89,1,144,145,103,1,144,145
89,1,144,145,107,1,144,145
89,1,144,145,109,1,144,145
89,1,224,225,93,1,224,225
89,1,224,225,94,1,224,225
89,1,224,225,97,1,224,225
89,1,224,225,101,1,224,225
89,1,224,225,103,1,224,225
89,1,224,225,107,1,224,225
89,1,224,225,109,1,224,225
89,1,224,225,113,1,224,225
89,1,224,225,127,1,224,225
89,1,242,243,93,1,242,243
89,1,242,243,94,1,242,243
89,1,242,243,97,1,242,243
89,1,242,243,101,1,242,243
89,1,242,243,103,1,242,243
89,1,242,243,106,1,242,243
89,1,242,243,107,1,242,243
89,1,242,243,109,1,242,243
89,1,242,243,111,1,242,243
89,1,242,243,113,1,242,243
89,1,242,243,118,1,242,243
89,1,242,243,122,1,242,243
89,1,287,288,97,1,287,288
89,1,287,288,101,1,287,288
89,1,287,288,103,1,287,288
89,1,287,288,107,1,287,288
89,1,287,288,109,1,287,288
89,1,287,288,113,1,287,288
89,1,288,289,94,1,288,289
89,1,288,289,97,1,288,289
89,1,288,289,101,1,288,289
89,1,288,289,103,1,288,289
89,1,288,289,106,1,288,289
89,1,288,289,107,1,288,289
89,1,288,289,109,1,288,289
89,1,288,289,113,1,288,289
89,1,288,289,118,1,288,289
89,1,288,289,122,1,288,289
89,1,288,289,127,1,288,289
89,1,288,289,131,1,288,289
89,1,324,325,97,1,324,325
89,1,324,325,101,1,324,325
89,1,324,325,103,1,324,325
89,1,324,325,107,1,324,325
89,1,324,325,109,1,324,325
89,1,324,325,113,1,324,325
89,1,324,325,127,1,324,325
89,1,324,325,131,1,324,325
89,1,343,344,97,1,343,344
89,1,343,344,101,1,343,344
89,1,343,344,103,1,343,344
89,1,343,344,107,1,343,344
89,1,343,344,109,1,343,344
89,1,343,344,113,1,343,344
89,1,343,344,127,1,343,344
89,1,343,344,131,1,343,344
89,1,512,513,94,1,512,513
89,1,512,513,97,1,512,513
89,1,512,513,101,1,512,513
89,1,512,513,103,1,512,513
89,1,512,513,106,1,512,513
89,1,512,513,107,1,512,513
89,1,512,513,109,1,512,513
89,1,512,513,113,1,512,513
89,1,512,513,118,1,512,513
89,1,512,513,122,1,512,513
89,1,512,513,127,1,512,513
89,1,512,513,131,1,512,513
89,1,512,513,134,1,512,513
89,1,512,513,137,1,512,513
89,1,624,625,97,1,624,625
89,1,624,625,101,1,624,625
89,1,624,625,103,1,624,625
89,1,624,625,107,1,624,625
89,1,624,625,109,1,624,625
89,1,624,625,113,1,624,625
89,1,675,676,97,1,675,676
89,1,675,676,101,1,675,676
89,1,675,676,103,1,675,676
89,1,675,676,107,1,675,676
89,1,675,676,109,1,675,676
89,1,675,676,113,1,675,676
89,1,675,676,127,1,675,676
89,1,960,961,97,1,960,961
89,1,960,961,101,1,960,961
89,1,960,961,103,1,960,961
89,1,960,961,107,1,960,961
89,1,960,961,109,1,960,961
89,1,960,961,113,1,960,961
89,1,960,961,127,1,960,961
89,1,960,961,131,1,960,961
89,1,1024,1025,97,1,1024,1025
89,1,1024,1025,101,1,1024,1025
89,1,1024,1025,103,1,1024,1025
89,1,1024,1025,107,1,1024,1025
89,1,1024,1025,109,1,1024,1025
89,1,1024,1025,113,1,1024,1025
89,1,1024,1025,127,1,1024,1025
89,1,1024,1025,131,1,1024,1025
89,1,1088,1089,97,1,1088,1089
89,1,1088,1089,101,1,1088,1089
89,1,1088,1089,103,1,1088,1089
89,1,1088,1089,107,1,1088,1089
89,1,1088,1089,109,1,1088,1089
89,1,1088,1089,113,1,1088,1089
89,1,1088,1089,127,1,1088,1089
89,1,1088,1089,131,1,1088,1089
89,1,2400,2401,93,1,2400,2401
89,1,2400,2401,94,1,2400,2401
89,1,2400,2401,97,1,2400,2401
89,1,2400,2401,101,1,2400,2401
89,1,2400,2401,103,1,2400,2401
89,1,2400,2401,106,1,2400,2401
89,1,2400,2401,107,1,2400,2401
89,1,2400,2401,109,1,2400,2401
89,1,2400,2401,113,1,2400,2401
89,1,2400,2401,118,1,2400,2401
89,1,2400,2401,122,1,2400,2401
89,1,2400,2401,127,1,2400,2401
89,1,2400,2401,131,1,2400,2401
89,1,2400,2401,137,1,2400,2401
89,1,4374,4375,97,1,4374,4375
89,1,4374,4375,101,1,4374,4375
89,1,4374,4375,103,1,4374,4375
89,1,4374,4375,107,1,4374,4375
89,1,4374,4375,109,1,4374,4375
89,1,4374,4375,113,1,4374,4375
89,1,4374,4375,127,1,4374,4375
89,1,4374,4375,131,1,4374,4375
89,1,4374,4375,137,1,4374,4375
91,1,80,81,97,1,80,81
91,1,80,81,101,1,80,81
91,1,80,81,103,1,80,81
91,1,80,81,107,1,80,81
91,1,80,81,109,1,80,81
91,1,80,81,113,1,80,81
92,1,63,64,97,1,63,64
92,1,63,64,101,1,63,64
92,1,63,64,103,1,63,64
92,1,80,81,97,1,80,81
92,1,80,81,101,1,80,81
92,1,80,81,103,1,80,81
92,1,80,81,107,1,80,81
92,1,80,81,109,1,80,81
92,1,80,81,113,1,80,81
93,1,48,49,97,1,48,49
93,1,48,49,101,1,48,49
93,1,80,81,94,1,80,81
93,1,80,81,97,1,80,81
93,1,80,81,101,1,80,81
93,1,80,81,103,1,80,81
93,1,224,225,94,1,224,225
93,1,224,225,97,1,224,225
93,1,224,225,101,1,224,225
93,1,224,225,103,1,224,225
93,1,242,243,97,1,242,243
93,1,242,243,101,1,242,243
93,1,242,243,103,1,242,243
93,1,242,243,107,1,242,243
93,1,242,243,109,1,242,243
93,1,242,243,113,1,242,243
93,1,2400,2401,97,1,2400,2401
93,3,125,128,97,1,124,125
93,3,125,128,101,1,124,125
93,3,125,128,103,1,124,125
93,3,125,128,107,1,124,125
93,3,125,128,109,1,124,125
93,3,125,128,113,1,124,125
93,3,125,128,127,1,124,125
93,3,125,128,131,1,124,125
93,3,125,128,134,1,124,125
94,1,24,25,97,1,24,25
94,1,24,25,101,1,24,25
94,1,24,25,103,1,24,25
94,1,24,25,107,1,24,25
94,1,24,25,109,1,24,25
94,1,27,28,97,1,27,28
94,1,27,28,101,1,27,28
94,1,27,28,103,1,27,28
94,1,27,28,107,1,27,28
94,1,27,28,109,1,27,28
94,1,27,28,113,1,27,28
94,1,63,64,97,1,63,64
94,1,63,64,101,1,63,64
94,1,63,64,103,1,63,64
94,1,63,64,107,1,63,64
94,1,63,64,109,1,63,64
94,1,63,64,113,1,63,64
94,1,80,81,97,1,80,81
94,1,80,81,101,1,80,81
94,1,80,81,103,1,80,81
94,1,80,81,107,1,80,81
94,1,80,81,109,1,80,81
94,1,80,81,113,1,80,81
94,1,98,99,97,1,98,99
94,1,98,99,101,1,98,99
94,1,98,99,103,1,98,99
94,1,98,99,107,1,98,99
94,1,98,99,109,1,98,99
94,1,98,99,113,1,98,99
94,1,125,126,97,1,125,126
94,1,125,126,101,1,125,126
94,1,125,126,103,1,125,126
94,1,125,126,107,1,125,126
94,1,125,126,109,1,125,126
94,1,125,126,113,1,125,126
94,1,224,225,97,1,224,225
94,1,224,225,101,1,224,225
94,1,224,225,103,1,224,225
94,1,242,243,97,1,242,243
94,1,242,243,101,1,242,243
94,1,242,243,103,1,242,243
94,1,242,243,107,1,242,243
94,1,242,243,109,1,242,243
94,1,242,243,113,1,242,243
94,1,288,289,97,1,288,289
94,1,288,289,101,1,288,289
94,1,288,289,103,1,288,289
94,1,288,289,107,1,288,289
94,1,288,289,109,1,288,289
94,1,288,289,113,1,288,289
94,1,288,289,127,1,288,289
94,1,288,289,131,1,288,289
94,1,512,513,97,1,512,513
94,1,512,513,101,1,512,513
94,1,512,513,103,1,512,513
94,1,512,513,107,1,512,513
94,1,512,513,109,1,512,513
94,1,512,513,113,1,512,513
94,1,512,513,127,1,512,513
94,1,512,513,131,1,512,513
94,1,512,513,137,1,512,513
94,1,2400,2401,97,1,2400,2401
94,1,2400,2401,101,1,2400,2401
94,1,2400,2401,103,1,2400,2401
94,1,2400,2401,107,1,2400,2401
94,1,2400,2401,109,1,2400,2401
94,1,2400,2401,113,1,2400,2401
94,1,2400,2401,127,1,2400,2401
95,1,63,64,97,1,63,64
95,1,63,64,101,1,63,64
95,1,63,64,103,1,63,64
95,1,63,64,107,1,63,64
95,1,63,64,109,1,63,64
95,1,63,64,113,1,63,64
95,1,63,64,127,1,63,64
95,1,63,64,131,1,63,64
97,1,24,25,101,1,24,25
97,1,24,25,103,1,24,25
97,1,24,25,106,1,24,25
97,1,24,25,107,1,24,25
97,1,24,25,109,1,24,25
97,1,27,28,101,1,27,28
97,1,27,28,103,1,27,28
97,1,27,28,106,1,27,28
97,1,27,28,107,1,27,28
97,1,27,28,109,1,27,28
97,1,27,28,113,1,27,28
97,1,27,28,118,1,27,28
97,1,35,36,101,1,35,36
97,1,35,36,103,1,35,36
97,1,35,36,107,1,35,36
97,1,48,49,101,1,48,49
97,1,48,49,103,1,48,49
97,1,48,49,107,1,48,49
97,1,48,49,109,1,48,49
97,1,48,49,113,1,48,49
97,1,49,50,101,1,49,50
97,1,49,50,103,1,49,50
97,1,49,50,107,1,49,50
97,1,49,50,109,1,49,50
97,1,63,64,101,1,63,64
97,1,63,64,103,1,63,64
97,1,63,64,106,1,63,64
97,1,63,64,107,1,63,64
97,1,63,64,109,1,63,64
97,1,63,64,113,1,63,64
97,1,63,64,115,1,63,64
97,1,63,64,118,1,63,64
97,1,63,64,122,1,63,64
97,1,63,64,127,1,63,64
97,1,63,64,131,1,63,64
97,1,64,65,101,1,64,65
97,1,64,65,103,1,64,65
97,1,64,65,107,1,64,65
97,1,80,81,101,1,80,81
97,1,80,81,102,1,80,81
97,1,80,81,103,1,80,81
97,1,80,81,106,1,80,81
97,1,80,81,107,1,80,81
97,1,80,81,109,1,80,81
97,1,80,81,113,1,80,81
97,1,80,81,116,1,80,81
97,1,80,81,118,1,80,81
97,1,80,81,119,1,80,81
97,1,80,81,122,1,80,81
97,1,80,81,124,1,80,81
97,1,98,99,101,1,98,99
97,1,98,99,103,1,98,99
97,1,98,99,106,1,98,99
97,1,98,99,107,1,98,99
97,1,98,99,109,1,98,99
97,1,98,99,113,1,98,99
97,1,98,99,118,1,98,99
97,1,99,100,101,1,99,100
97,1,99,100,103,1,99,100
97,1,99,100,107,1,99,100
97,1,99,100,109,1,99,100
97,1,99,100,113,1,99,100
97,1,120,121,101,1,120,121
97,1,124,125,101,1,124,125
97,1,124,125,103,1,124,125
97,1,124,125,107,1,124,125
97,1,124,125,109,1,124,125
97,1,124,125,113,1,124,125
97,1,124,125,124,3,125,128
97,1,124,125,127,1,124,125
97,1,124,125,131,1,124,125
97,1,124,125,134,1,124,125
97,1,125,126,101,1,125,126
97,1,125,126,103,1,125,126
97,1,125,126,106,1,125,126
97,1,125,126,107,1,125,126
97,1,125,126,109,1,125,126
97,1,125,126,113,1,125,126
97,1,125,126,118,1,125,126
97,1,125,126,122,1,125,126
97,1,125,126,124,1,125,126
97,1,125,126,127,1,125,126
97,1,125,126,129,1,125,126
97,1,125,126,131,1,125,126
97,1,144,145,101,1,144,145
97,1,144,145,103,1,144,145
97,1,144,145,107,1,144,145
97,1,144,145,109,1,144,145
97,1,224,225,101,1,224,225
97,1,224,225,103,1,224,225
97,1,224,225,107,1,224,225
97,1,224,225,109,1,224,225
97,1,224,225,113,1,224,225
97,1,224,225,127,1,224,225
97,1,242,243,101,1,242,243
97,1,242,243,103,1,242,243
97,1,242,243,106,1,242,243
97,1,242,243,107,1,242,243
97,1,242,243,109,1,242,243
97,1,242,243,111,1,242,243
97,1,242,243,113,1,242,243
97,1,242,243,118,1,242,243
97,1,242,243,122,1,242,243
97,1,287,288,101,1,287,288
97,1,287,288,103,1,287,288
97,1,287,288,107,1,287,288
97,1,287,288,109,1,287,288
97,1,287,288,113,1,287,288
97,1,288,289,101,1,288,289
97,1,288,289,103,1,288,289
97,1,288,289,106,1,288,289
97,1,288,289,107,1,288,289
97,1,288,289,109,1,288,289
97,1,288,289,113,1,288,289
97,1,288,289,118,1,288,289
97,1,288,289,122,1,288,289
97,1,288,289,127,1,288,289
97,1,288,289,131,1,288,289
97,1,324,325,101,1,324,325
97,1,324,325,103,1,324,325
97,1,324,325,107,1,324,325
97,1,324,325,109,1,324,325
97,1,324,325,113,1,324,325
97,1,324,325,127,1,324,325
97,1,324,325,131,1,324,325
97,1,343,344,101,1,343,344
97,1,343,344,103,1,343,344
97,1,343,344,107,1,343,344
97,1,343,344,109,1,343,344
97,1,343,344,113,1,343,344
97,1,343,344,127,1,343,344
97,1,343,344,131,1,343,344
97,1,512,513,101,1,512,513
97,1,512,513,103,1,512,513
97,1,512,513,106,1,512,513
97,1,512,513,107,1,512,513
97,1,512,513,109,1,512,513
97,1,512,513,113,1,512,513
97,1,512,513,118,1,512,513
97,1,512,513,122,1,512,513
97,1,512,513,127,1,512,513
97,1,512,513,131,1,512,513
97,1,512,513,134,1,512,513
97,1,512,513,137,1,512,513
97,1,575,576,101,1,575,576
97,1,575,576,103,1,575,576
97,1,575,576,107,1,575,576
97,1,575,576,109,1,575,576
97,1,575,576,113,1,575,576
97,1,575,576,127,1,575,576
97,1,575,576,131,1,575,576
97,1,624,625,101,1,624,625
97,1,624,625,103,1,624,625
97,1,624,625,107,1,624,625
97,1,624,625,109,1,624,625
97,1,624,625,113,1,624,625
97,1,675,676,101,1,675,676
97,1,675,676,103,1,675,676
97,1,675,676,107,1,675,676
97,1,675,676,109,1,675,676
97,1,675,676,113,1,675,676
97,1,675,676,127,1,675,676
97,1,960,961,101,1,960,961
97,1,960,961,103,1,960,961
97,1,960,961,107,1,960,961
97,1,960,961,109,1,960,961
97,1,960,961,113,1,960,961
97,1,960,961,127,1,960,961
97,1,960,961,131,1,960,961
97,1,1024,1025,101,1,1024,1025
97,1,1024,1025,103,1,1024,1025
97,1,1024,1025,107,1,1024,1025
97,1,1024,1025,109,1,1024,1025
97,1,1024,1025,113,1,1024,1025
97,1,1024,1025,127,1,1024,1025
97,1,1024,1025,131,1,1024,1025
97,1,1088,1089,101,1,1088,1089
97,1,1088,1089,103,1,1088,1089
97,1,1088,1089,107,1,1088,1089
97,1,1088,1089,109,1,1088,1089
97,1,1088,1089,113,1,1088,1089
97,1,1088,1089,127,1,1088,1089
97,1,1088,1089,131,1,1088,1089
97,1,2400,2401,101,1,2400,2401
97,1,2400,2401,103,1,2400,2401
97,1,2400,2401,106,1,2400,2401
97,1,2400,2401,107,1,2400,2401
97,1,2400,2401,109,1,2400,2401
97,1,2400,2401,113,1,2400,2401
97,1,2400,2401,118,1,2400,2401
97,1,2400,2401,122,1,2400,2401
97,1,2400,2401,127,1,2400,2401
97,1,2400,2401,131,1,2400,2401
97,1,2400,2401,137,1,2400,2401
97,1,4374,4375,101,1,4374,4375
97,1,4374,4375,103,1,4374,4375
97,1,4374,4375,107,1,4374,4375
97,1,4374,4375,109,1,4374,4375
97,1,4374,4375,113,1,4374,4375
97,1,4374,4375,127,1,4374,4375
97,1,4374,4375,131,1,4374,4375
97,1,4374,4375,137,1,4374,4375
101,1,24,25,103,1,24,25
101,1,24,25,106,1,24,25
101,1,24,25,107,1,24,25
101,1,24,25,109,1,24,25
101,1,27,28,103,1,27,28
101,1,27,28,106,1,27,28
101,1,27,28,107,1,27,28
101,1,27,28,109,1,27,28
101,1,27,28,113,1,27,28
101,1,27,28,118,1,27,28
101,1,35,36,103,1,35,36
101,1,35,36,107,1,35,36
101,1,48,49,103,1,48,49
101,1,48,49,107,1,48,49
101,1,48,49,109,1,48,49
101,1,48,49,113,1,48,49
101,1,49,50,103,1,49,50
101,1,49,50,107,1,49,50
101,1,49,50,109,1,49,50
101,1,63,64,103,1,63,64
101,1,63,64,106,1,63,64
101,1,63,64,107,1,63,64
101,1,63,64,109,1,63,64
101,1,63,64,113,1,63,64
101,1,63,64,115,1,63,64
101,1,63,64,118,1,63,64
101,1,63,64,122,1,63,64
101,1,63,64,127,1,63,64
101,1,63,64,131,1,63,64
101,1,64,65,103,1,64,65
101,1,64,65,107,1,64,65
101,1,80,81,102,1,80,81
101,1,80,81,103,1,80,81
101,1,80,81,106,1,80,81
101,1,80,81,107,1,80,81
101,1,80,81,109,1,80,81
101,1,80,81,113,1,80,81
101,1,80,81,116,1,80,81
101,1,80,81,118,1,80,81
101,1,80,81,119,1,80,81
101,1,80,81,122,1,80,81
101,1,80,81,124,1,80,81
101,1,98,99,103,1,98,99
101,1,98,99,106,1,98,99
101,1,98,99,107,1,98,99
101,1,98,99,109,1,98,99
101,1,98,99,113,1,98,99
101,1,98,99,118,1,98,99
101,1,99,100,103,1,99,100
101,1,99,100,107,1,99,100
101,1,99,100,109,1,99,100
101,1,99,100,113,1,99,100
101,1,124,125,103,1,124,125
101,1,124,125,107,1,124,125
101,1,124,125,109,1,124,125
101,1,124,125,113,1,124,125
101,1,124,125,124,3,125,128
101,1,124,125,127,1,124,125
101,1,124,125,131,1,124,125
101,1,124,125,134,1,124,125
101,1,125,126,103,1,125,126
101,1,125,126,106,1,125,126
101,1,125,126,107,1,125,126
101,1,125,126,109,1,125,126
101,1,125,126,113,1,125,126
101,1,125,126,118,1,125,126
101,1,125,126,122,1,125,126
101,1,125,126,124,1,125,126
101,1,125,126,127,1,125,126
101,1,125,126,129,1,125,126
101,1,125,126,131,1,125,126
101,1,144,145,103,1,144,145
101,1,144,145,107,1,144,145
101,1,144,145,109,1,144,145
101,1,224,225,103,1,224,225
101,1,224,225,107,1,224,225
101,1,224,225,109,1,224,225
101,1,224,225,113,1,224,225
101,1,224,225,127,1,224,225
101,1,242,243,103,1,242,243
101,1,242,243,106,1,242,243
101,1,242,243,107,1,242,243
101,1,242,243,109,1,242,243
101,1,242,243,111,1,242,243
101,1,242,243,113,1,242,243
101,1,242,243,118,1,242,243
101,1,242,243,122,1,242,243
101,1,287,288,103,1,287,288
101,1,287,288,107,1,287,288
101,1,287,288,109,1,287,288
101,1,287,288,113,1,287,288
101,1,288,289,103,1,288,289
101,1,288,289,106,1,288,289
101,1,288,289,107,1,288,289
101,1,288,289,109,1,288,289
101,1,288,289,113,1,288,289
101,1,288,289,118,1,288,289
101,1,288,289,122,1,288,289
101,1,288,289,127,1,288,289
101,1,288,289,131,1,288,289
101,1,324,325,103,1,324,325
101,1,324,325,107,1,324,325
101,1,324,325,109,1,324,325
101,1,324,325,113,1,324,325
101,1,324,325,127,1,324,325
101,1,324,325,131,1,324,325
101,1,343,344,103,1,343,344
101,1,343,344,107,1,343,344
101,1,343,344,109,1,343,344
101,1,343,344,113,1,343,344
101,1,343,344,127,1,343,344
101,1,343,344,131,1,343,344
101,1,512,513,103,1,512,513
101,1,512,513,106,1,512,513
101,1,512,513,107,1,512,513
101,1,512,513,109,1,512,513
101,1,512,513,113,1,512,513
101,1,512,513,118,1,512,513
101,1,512,513,122,1,512,513
101,1,512,513,127,1,512,513
101,1,512,513,131,1,512,513
101,1,512,513,134,1,512,513
101,1,512,513,137,1,512,513
101,1,575,576,103,1,575,576
101,1,575,576,107,1,575,576
101,1,575,576,109,1,575,576
101,1,575,576,113,1,575,576
101,1,575,576,127,1,575,576
101,1,575,576,131,1,575,576
101,1,624,625,103,1,624,625
101,1,624,625,107,1,624,625
101,1,624,625,109,1,624,625
101,1,624,625,113,1,624,625
101,1,675,676,103,1,675,676
101,1,675,676,107,1,675,676
101,1,675,676,109,1,675,676
101,1,675,676,113,1,675,676
101,1,675,676,127,1,675,676
101,1,960,961,103,1,960,961
101,1,960,961,107,1,960,961
101,1,960,961,109,1,960,961
101,1,960,961,113,1,960,961
101,1,960,961,127,1,960,961
101,1,960,961,131,1,960,961
101,1,1024,1025,103,1,1024,1025
101,1,1024,1025,107,1,1024,1025
101,1,1024,1025,109,1,1024,1025
101,1,1024,1025,113,1,1024,1025
101,1,1024,1025,127,1,1024,1025
101,1,1024,1025,131,1,1024,1025
101,1,1088,1089,103,1,1088,1089
101,1,1088,1089,107,1,1088,1089
101,1,1088,1089,109,1,1088,1089
101,1,1088,1089,113,1,1088,1089
101,1,1088,1089,127,1,1088,1089
101,1,1088,1089,131,1,1088,1089
101,1,2400,2401,103,1,2400,2401
101,1,2400,2401,106,1,2400,2401
101,1,2400,2401,107,1,2400,2401
101,1,2400,2401,109,1,2400,2401
101,1,2400,2401,113,1,2400,2401
101,1,2400,2401,118,1,2400,2401
101,1,2400,2401,122,1,2400,2401
101,1,2400,2401,127,1,2400,2401
101,1,2400,2401,131,1,2400,2401
101,1,2400,2401,137,1,2400,2401
101,1,4374,4375,103,1,4374,4375
101,1,4374,4375,107,1,4374,4375
101,1,4374,4375,109,1,4374,4375
101,1,4374,4375,113,1,4374,4375
101,1,4374,4375,127,1,4374,4375
101,1,4374,4375,131,1,4374,4375
101,1,4374,4375,137,1,4374,4375
102,1,80,81,103,1,80,81
103,1,24,25,106,1,24,25
103,1,24,25,107,1,24,25
103,1,24,25,109,1,24,25
103,1,27,28,106,1,27,28
103,1,27,28,107,1,27,28
103,1,27,28,109,1,27,28
103,1,27,28,113,1,27,28
103,1,27,28,118,1,27,28
103,1,35,36,107,1,35,36
103,1,48,49,107,1,48,49
103,1,48,49,109,1,48,49
103,1,48,49,113,1,48,49
103,1,49,50,107,1,49,50
103,1,49,50,109,1,49,50
103,1,63,64,106,1,63,64
103,1,63,64,107,1,63,64
103,1,63,64,109,1,63,64
103,1,63,64,113,1,63,64
103,1,63,64,115,1,63,64
103,1,63,64,118,1,63,64
103,1,63,64,122,1,63,64
103,1,63,64,127,1,63,64
103,1,63,64,131,1,63,64
103,1,64,65,107,1,64,65
103,1,80,81,106,1,80,81
103,1,80,81,107,1,80,81
103,1,80,81,109,1,80,81
103,1,80,81,113,1,80,81
103,1,80,81,116,1,80,81
103,1,80,81,118,1,80,81
103,1,80,81,119,1,80,81
103,1,80,81,122,1,80,81
103,1,80,81,124,1,80,81
103,1,98,99,106,1,98,99
103,1,98,99,107,1,98,99
103,1,98,99,109,1,98,99
103,1,98,99,113,1,98,99
103,1,98,99,118,1,98,99
103,1,99,100,107,1,99,100
103,1,99,100,109,1,99,100
103,1,99,100,113,1,99,100
103,1,124,125,107,1,124,125
103,1,124,125,109,1,124,125
103,1,124,125,113,1,124,125
103,1,124,125,124,3,125,128
103,1,124,125,127,1,124,125
103,1,124,125,131,1,124,125
103,1,124,125,134,1,124,125
103,1,125,126,106,1,125,126
103,1,125,126,107,1,125,126
103,1,125,126,109,1,125,126
103,1,125,126,113,1,125,126
103,1,125,126,118,1,125,126
103,1,125,126,122,1,125,126
103,1,125,126,124,1,125,126
103,1,125,126,127,1,125,126
103,1,125,126,129,1,125,126
103,1,125,126,131,1,125,126
103,1,144,145,107,1,144,145
103,1,144,145,109,1,144,145
103,1,224,225,107,1,224,225
103,1,224,225,109,1,224,225
103,1,224,225,113,1,224,225
103,1,224,225,127,1,224,225
103,1,242,243,106,1,242,243
103,1,242,243,107,1,242,243
103,1,242,243,109,1,242,243
103,1,242,243,111,1,242,243
103,1,242,243,113,1,242,243
103,1,242,243,118,1,242,243
103,1,242,243,122,1,242,243
103,1,255,256,107,1,255,256
103,1,255,256,109,1,255,256
103,1,287,288,107,1,287,288
103,1,287,288,109,1,287,288
103,1,287,288,113,1,287,288
103,1,288,289,106,1,288,289
103,1,288,289,107,1,288,289
103,1,288,289,109,1,288,289
103,1,288,289,113,1,288,289
103,1,288,289,118,1,288,289
103,1,288,289,122,1,288,289
103,1,288,289,127,1,288,289
103,1,288,289,131,1,288,289
103,1,324,325,107,1,324,325
103,1,324,325,109,1,324,325
103,1,324,325,113,1,324,325
103,1,324,325,127,1,324,325
103,1,324,325,131,1,324,325
103,1,343,344,107,1,343,344
103,1,343,344,109,1,343,344
103,1,343,344,113,1,343,344
103,1,343,344,127,1,343,344
103,1,343,344,131,1,343,344
103,1,512,513,106,1,512,513
103,1,512,513,107,1,512,513
103,1,512,513,109,1,512,513
103,1,512,513,113,1,512,513
103,1,512,513,118,1,512,513
103,1,512,513,122,1,512,513
103,1,512,513,127,1,512,513
103,1,512,513,131,1,512,513
103,1,512,513,134,1,512,513
103,1,512,513,137,1,512,513
103,1,575,576,107,1,575,576
103,1,575,576,109,1,575,576
103,1,575,576,113,1,575,576
103,1,575,576,127,1,575,576
103,1,575,576,131,1,575,576
103,1,624,625,107,1,624,625
103,1,624,625,109,1,624,625
103,1,624,625,113,1,624,625
103,1,675,676,107,1,675,676
103,1,675,676,109,1,675,676
103,1,675,676,113,1,675,676
103,1,675,676,127,1,675,676
103,1,960,961,107,1,960,961
103,1,960,961,109,1,960,961
103,1,960,961,113,1,960,961
103,1,960,961,127,1,960,961
103,1,960,961,131,1,960,961
103,1,1024,1025,107,1,1024,1025
103,1,1024,1025,109,1,1024,1025
103,1,1024,1025,113,1,1024,1025
103,1,1024,1025,127,1,1024,1025
103,1,1024,1025,131,1,1024,1025
103,1,1088,1089,107,1,1088,1089
103,1,1088,1089,109,1,1088,1089
103,1,1088,1089,113,1,1088,1089
103,1,1088,1089,127,1,1088,1089
103,1,1088,1089,131,1,1088,1089
103,1,2400,2401,106,1,2400,2401
103,1,2400,2401,107,1,2400,2401
103,1,2400,2401,109,1,2400,2401
103,1,2400,2401,113,1,2400,2401
103,1,2400,2401,118,1,2400,2401
103,1,2400,2401,122,1,2400,2401
103,1,2400,2401,127,1,2400,2401
103,1,2400,2401,131,1,2400,2401
103,1,2400,2401,137,1,2400,2401
103,1,4374,4375,107,1,4374,4375
103,1,4374,4375,109,1,4374,4375
103,1,4374,4375,113,1,4374,4375
103,1,4374,4375,127,1,4374,4375
103,1,4374,4375,131,1,4374,4375
103,1,4374,4375,137,1,4374,4375
106,1,24,25,107,1,24,25
106,1,24,25,109,1,24,25
106,1,27,28,107,1,27,28
106,1,27,28,109,1,27,28
106,1,27,28,113,1,27,28
106,1,63,64,107,1,63,64
106,1,63,64,109,1,63,64
106,1,63,64,113,1,63,64
106,1,80,81,107,1,80,81
106,1,80,81,109,1,80,81
106,1,80,81,113,1,80,81
106,1,98,99,107,1,98,99
106,1,98,99,109,1,98,99
106,1,98,99,113,1,98,99
106,1,125,126,107,1,125,126
106,1,125,126,109,1,125,126
106,1,125,126,113,1,125,126
106,1,242,243,107,1,242,243
